idx,seq,group,emerg,weight,size(ft)
21,1,0,0,16.79,20
22,2,0,0,5.19,20
23,3,0,0,6.5,20
24,4,0,0,22.6,20
25,5,0,0,21.66,20
26,6,0,0,10.68,20
27,7,0,0,23.56,20
28,8,0,0,7.27,20
29,9,0,0,24.0,20
30,10,0,0,22.08,20
31,11,0,0,5.6,20
32,12,0,0,15.49,20
33,13,0,0,11.0,20
34,14,0,0,12.56,20
35,15,0,0,15.49,20
36,16,0,0,19.96,20
37,17,0,0,20.36,20
38,18,0,0,17.23,20
39,19,0,0,19.03,20
40,20,0,0,13.78,20
41,21,0,0,10.57,20
42,22,0,0,20.49,20
43,23,0,0,7.0,20
44,24,0,0,19.57,20
45,25,0,0,23.11,20
46,26,0,0,20.61,20
47,27,0,0,7.45,20
48,28,0,0,6.87,20
49,29,0,0,11.15,20
50,30,0,0,22.35,20
