idx,seq,group,emerg,weight,size(ft)
21,1,0,0,10.4,20
22,2,0,0,17.59,20
23,3,0,0,6.65,20
24,4,0,0,19.26,20
25,5,0,0,8.6,20
26,6,0,0,13.29,20
27,7,0,0,15.47,20
28,8,0,0,12.6,20
29,9,0,0,13.99,20
30,10,0,0,8.16,20
31,11,0,0,6.31,20
32,12,0,0,8.4,20
33,13,0,0,8.2,20
34,14,0,0,22.66,20
35,15,0,0,14.03,20
36,16,0,0,23.14,20
37,17,0,0,12.15,20
38,18,0,0,14.97,20
39,19,0,0,23.32,20
40,20,0,0,14.76,20
41,21,0,0,5.25,20
42,22,0,0,21.24,20
43,23,0,0,20.31,20
44,24,0,0,18.97,20
45,25,0,0,22.78,20
46,26,0,0,17.77,20
47,27,0,0,18.35,20
48,28,0,0,13.51,20
49,29,0,0,14.25,20
50,30,0,0,15.55,20
