idx,seq,group,emerg,weight,size(ft)
21,1,0,0,9.62,20
22,2,0,0,12.14,20
23,3,0,0,16.92,20
24,4,0,0,12.85,20
25,5,0,0,19.19,20
26,6,0,0,12.62,20
27,7,0,0,20.7,20
28,8,0,0,13.22,20
29,9,0,0,9.12,20
30,10,0,0,8.35,20
31,11,0,0,21.53,20
32,12,0,0,23.97,20
33,13,0,0,7.51,20
34,14,0,0,19.15,20
35,15,0,0,13.53,20
36,16,0,0,11.49,20
37,17,0,0,12.22,20
38,18,0,0,23.42,20
39,19,0,0,23.77,20
40,20,0,0,21.42,20
41,21,0,0,22.02,20
42,22,0,0,23.28,20
43,23,0,0,5.89,20
44,24,0,0,11.31,20
45,25,0,0,20.58,20
46,26,0,0,9.98,20
47,27,0,0,23.16,20
48,28,0,0,18.58,20
49,29,0,0,19.83,20
50,30,0,0,11.91,20
