idx,seq,group,emerg,weight,size(ft)
21,1,0,0,14.82,20
22,2,0,0,14.82,20
23,3,0,0,6.41,20
24,4,0,0,17.48,20
25,5,0,0,19.5,20
26,6,0,0,7.93,20
27,7,0,0,23.67,20
28,8,0,0,9.71,20
29,9,0,0,15.14,20
30,10,0,0,23.57,20
31,11,0,0,18.87,20
32,12,0,0,9.98,20
33,13,0,0,15.05,20
34,14,0,0,15.41,20
35,15,0,0,18.71,20
36,16,0,0,13.89,20
37,17,0,0,9.86,20
38,18,0,0,6.5,20
39,19,0,0,16.84,20
40,20,0,0,17.45,20
41,21,0,0,20.66,20
42,22,0,0,12.93,20
43,23,0,0,15.99,20
44,24,0,0,12.7,20
45,25,0,0,13.06,20
46,26,0,0,20.95,20
47,27,0,0,10.17,20
48,28,0,0,16.48,20
49,29,0,0,8.0,20
50,30,0,0,20.5,20
