idx,seq,group,emerg,weight,size(ft)
21,1,0,0,12.26,20
22,2,0,0,15.3,20
23,3,0,0,18.65,20
24,4,0,0,10.81,20
25,5,0,0,20.0,20
26,6,0,0,22.39,20
27,7,0,0,15.31,20
28,8,0,0,8.81,20
29,9,0,0,22.24,20
30,10,0,0,16.02,20
31,11,0,0,12.28,20
32,12,0,0,15.31,20
33,13,0,0,16.02,20
34,14,0,0,17.87,20
35,15,0,0,18.57,20
36,16,0,0,9.52,20
37,17,0,0,21.22,20
38,18,0,0,23.86,20
39,19,0,0,15.54,20
40,20,0,0,19.39,20
41,21,0,0,6.12,20
42,22,0,0,14.5,20
43,23,0,0,8.07,20
44,24,0,0,21.58,20
45,25,0,0,12.15,20
46,26,0,0,23.18,20
47,27,0,0,6.34,20
48,28,0,0,17.08,20
49,29,0,0,20.05,20
50,30,0,0,22.33,20
