idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,17.39,0,0,1.0,20
2,3,0,0,6.68,0,0,1.0,20
3,2,0,0,16.9,0,0,1.0,20
4,4,0,1,6.75,0,0,1.0,20
5,4,0,2,21.43,0,0,1.0,20
6,5,0,0,16.98,1,0,1.0,20
7,2,0,1,5.97,2,0,1.0,20
8,2,0,2,12.71,3,0,1.0,20
9,2,0,3,9.82,4,0,1.0,20
10,5,0,1,13.09,5,0,1.0,20
11,2,0,4,10.98,6,0,1.0,20
12,5,0,2,19.72,7,0,1.0,20
13,1,0,0,5.12,8,0,0,20
14,3,0,1,13.77,9,0,1.0,20
15,3,0,2,15.11,10,0,0.9999999999999998,20
16,3,0,3,13.45,11,0,1.0,20
17,1,0,1,5.25,12,0,0,20
18,6,0,0,23.76,13,0,0,20
19,1,0,2,6.77,14,0,0,20
20,4,0,3,21.18,15,0,1.0,20
