idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,14.23,1,114.23,0,0,20
2,2,0,0,5.83,1,105.83,0,1.0,20
3,3,0,0,7.24,1,107.24,0,0,20
4,6,0,1,9.66,3,309.66,0,1.0,20
5,4,0,0,22.52,3,322.52,0,1.0,20
6,6,0,2,18.68,3,318.68,1,1.0,20
7,2,0,1,7.45,1,107.45,2,1.0,20
8,4,0,1,15.11,3,315.11,3,1.0,20
9,5,0,0,16.99,0,16.99,4,0,20
10,2,0,2,5.88,2,205.88,5,1.0,20
11,5,0,1,7.9,2,207.9,6,0,20
12,3,0,1,13.51,1,113.51,7,1.0,20
13,2,0,3,18.55,1,118.55,8,1.0,20
14,4,0,2,15.11,3,315.11,9,1.0,20
15,3,0,2,11.56,2,211.56,10,1.0,20
16,2,0,4,9.68,1,109.68,11,1.0,20
17,4,0,3,19.82,3,319.82,12,1.0,20
18,1,0,0,11.73,0,11.73,13,1.0,20
19,1,0,1,14.48,0,14.48,14,1.0,20
20,3,0,3,19.8,2,219.8,15,1.0,20
21,3,0,4,11.0,2,211.0,16,1.0,20
22,1,0,2,10.24,1,110.24,17,1.0,20
23,5,0,2,9.87,2,209.87,18,0,20
