idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,19.74,1,0,1.0,20
2,3,0,0,7.08,2,0,1.0,20
3,3,0,1,12.97,3,0,1.0,20
4,3,0,2,12.78,4,0,1.0,20
5,3,0,3,9.4,5,0,1.0,20
6,1,0,0,6.54,6,0,1.0,20
7,2,0,0,6.38,7,0,1.0,20
8,2,0,1,5.05,8,0,1.0,20
9,4,0,1,22.39,9,0,1.0,20
10,2,0,2,13.55,10,0,1.0,20
11,5,0,0,16.73,11,0,0,20
12,4,0,2,13.49,12,0,1.0,20
13,6,0,0,23.33,13,0,1.0,20
14,1,0,1,6.73,14,0,1.0,20
15,2,0,3,14.05,15,0,1.0,20
16,1,0,2,7.06,16,0,1.0,20
17,5,0,1,21.25,17,0,0,20
18,1,0,3,8.4,18,0,1.0,20
19,3,0,4,20.62,19,0,1.0,20
20,6,0,1,18.73,20,0,1.0,20
