idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,9.8,1,0,1.0,20
2,3,0,1,9.31,2,0,1.0,20
3,3,0,2,13.02,3,0,1.0,20
4,3,0,3,20.67,4,0,1.0,20
5,4,0,0,21.32,5,0,1.0,20
6,2,0,0,6.77,6,0,1.0,20
7,4,0,1,15.42,7,0,1.0,20
8,2,0,1,6.59,8,0,1.0,20
9,2,0,2,13.92,9,0,1.0,20
10,4,0,2,19.27,10,0,1.0,20
11,3,0,4,14.3,11,0,1.0,20
12,5,0,0,15.34,12,0,0,20
13,6,0,0,23.75,13,0,0,20
14,1,0,0,5.42,14,0,0,20
15,1,0,1,6.62,15,0,1.0,20
16,2,0,3,11.09,16,0,1.0,20
17,1,0,2,7.38,17,0,1.0,20
18,2,0,4,13.88,18,0,1.0,20
19,5,0,1,22.78,19,0,0,20
20,4,0,3,19.34,20,0,1.0,20
