idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,15.91,1,0,1.0,20
2,2,0,1,5.68,2,0,1.0,20
3,2,0,2,8.35,3,0,1.0,20
4,2,0,3,21.12,4,0,1.0,20
5,3,0,0,13.9,5,0,1.0,20
6,6,0,0,23.99,6,0,0,20
7,5,0,0,18.29,7,0,0,20
8,3,0,1,14.11,8,0,1.0,20
9,4,0,0,18.48,9,0,1.0,20
10,3,0,2,14.44,10,0,1.0,20
11,3,0,3,19.64,11,0,1.0,20
12,2,0,4,16.21,12,0,1.0,20
13,1,0,0,7.12,13,0,1.0,20
14,1,0,1,12.71,14,0,1.0,20
15,4,0,1,11.02,15,0,1.0,20
16,1,0,2,5.69,16,0,1.0,20
17,1,0,3,15.36,17,0,1.0,20
18,5,0,1,23.82,18,0,0,20
19,3,0,4,20.87,19,0,1.0,20
20,4,0,2,11.77,20,0,1.0,20
