idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,22.88,1,0,1.0,20
2,2,0,0,7.66,2,0,0,20
3,3,0,0,7.45,3,0,0,20
4,2,0,1,13.85,4,0,1.0,20
5,1,0,0,5.67,5,0,1.0,20
6,2,0,2,13.28,6,0,1.0,20
7,4,0,1,17.42,7,0,1.0,20
8,4,0,2,18.47,8,0,1.0,20
9,4,0,3,15.51,9,0,1.0,20
10,5,0,0,21.33,10,0,1.0,20
11,5,0,1,20.99,11,0,1.0,20
12,3,0,1,14.58,12,0,1.0,20
13,3,0,2,16.13,13,0,1.0,20
14,1,0,1,7.84,14,0,1.0,20
15,1,0,2,8.18,15,0,1.0,20
16,3,0,3,15.01,16,0,1.0,20
17,6,0,0,10.67,17,0,0,20
18,3,0,4,14.68,18,0,1.0,20
19,2,0,3,14.22,19,0,1.0,20
20,5,0,2,20.79,20,0,1.0,20
