idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,21.55,1,0,1.0,20
2,3,0,0,17.33,2,0,1.0,20
3,3,0,1,10.81,3,0,1.0,20
4,3,0,2,19.54,4,0,1.0,20
5,2,0,0,7.67,5,0,1.0,20
6,3,0,3,17.91,6,0,1.0,20
7,1,0,0,6.9,7,0,0,20
8,4,0,0,16.65,8,0,1.0,20
9,3,0,4,19.41,9,0,1.0,20
10,4,0,1,15.92,10,0,1.0,20
11,2,0,1,10.57,11,0,1.0,20
12,5,0,1,21.49,12,0,1.0,20
13,4,0,2,19.49,13,0,1.0,20
14,4,0,3,18.2,14,0,1.0,20
15,2,0,2,18.63,15,0,1.0,20
16,6,0,0,22.65,16,0,1.0,20
17,1,0,1,9.47,17,0,1.0,20
18,2,0,3,13.59,18,0,1.0,20
19,1,0,2,13.19,19,0,1.0,20
20,1,0,3,8.84,20,0,1.0,20
