idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,11.67,1,0,0,20
2,2,0,1,17.45,2,0,1.0,20
3,3,0,0,12.9,3,0,0,20
4,3,0,1,14.06,4,0,1.0,20
5,4,0,0,18.64,5,0,1.0,20
6,2,0,2,14.8,6,0,1.0,20
7,3,0,2,14.0,7,0,1.0,20
8,4,0,1,21.64,8,0,1.0,20
9,3,0,3,19.87,9,0,1.0,20
10,1,0,0,6.35,10,0,1.0,20
11,5,0,0,9.05,11,0,0,20
12,1,0,1,5.25,12,0,1.0,20
13,4,0,2,20.81,13,0,1.0,20
14,1,0,2,11.25,14,0,1.0,20
15,1,0,3,16.34,15,0,1.0,20
16,4,0,3,19.93,16,0,1.0,20
17,5,0,1,18.35,17,0,0,20
18,6,0,0,22.5,18,0,0,20
19,2,0,3,14.27,19,0,1.0,20
20,5,0,2,21.02,20,0,0,20
