idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,6.75,1,0,1.0,20
2,2,0,0,9.43,2,0,1.0,20
3,4,0,0,18.82,3,0,1.0,20
4,4,0,1,20.8,4,0,1.0,20
5,1,0,1,6.45,5,0,1.0,20
6,2,0,1,7.53,6,0,1.0,20
7,4,0,2,21.02,7,0,1.0,20
8,1,0,2,7.26,8,0,1.0,20
9,1,0,3,5.21,9,0,1.0,20
10,1,0,4,14.32,10,0,1.0,20
11,2,0,2,6.41,11,0,1.0,20
12,2,0,3,18.08,12,0,1.0,20
13,6,0,0,23.25,13,0,0,20
14,4,0,3,21.63,14,0,1.0,20
15,3,0,0,13.73,15,0,0,20
16,5,0,0,21.39,16,0,1.0,20
17,2,0,4,17.81,17,0,1.0,20
18,3,0,1,13.89,18,0,0,20
19,5,0,1,18.88,19,0,1.0,20
20,3,0,2,14.1,20,0,1.0,20
