idx,seq,group,emerg,weight,size(ft)
6,1,0,0,7.31,20
7,2,0,0,21.82,20
8,3,0,0,11.86,20
9,4,0,0,11.81,20
10,5,0,0,9.68,20
11,6,0,0,5.85,20
12,7,0,0,16.66,20
13,8,0,0,17.84,20
14,9,0,0,21.11,20
15,10,0,0,12.72,20
16,11,0,0,15.76,20
17,12,0,0,6.33,20
18,13,0,0,20.8,20
19,14,0,0,18.79,20
20,15,0,0,12.65,20
21,16,0,0,15.88,20
22,17,0,0,14.82,20
23,18,0,0,22.15,20
24,19,0,0,11.07,20
25,20,0,0,19.76,20
26,21,0,0,8.21,20
27,22,0,0,8.03,20
28,23,0,0,13.47,20
29,24,0,0,16.92,20
30,25,0,0,17.55,20
31,26,0,0,16.97,20
32,27,0,0,14.16,20
33,28,0,0,17.06,20
34,29,0,0,19.53,20
35,30,0,0,16.67,20
36,31,0,0,18.33,20
37,32,0,0,9.7,20
38,33,0,0,7.0,20
39,34,0,0,17.71,20
40,35,0,0,8.24,20
41,36,0,0,5.02,20
42,37,0,0,5.23,20
43,38,0,0,16.92,20
44,39,0,0,9.75,20
45,40,0,0,22.69,20
46,41,0,0,14.42,20
47,42,0,0,12.63,20
48,43,0,0,11.94,20
49,44,0,0,6.0,20
50,45,0,0,18.33,20
