idx,seq,group,emerg,weight,size(ft)
6,1,0,0,8.4,20
7,2,0,0,9.17,20
8,3,0,0,20.28,20
9,4,0,0,9.62,20
10,5,0,0,17.18,20
11,6,0,0,15.08,20
12,7,0,0,7.62,20
13,8,0,0,7.5,20
14,9,0,0,10.9,20
15,10,0,0,18.13,20
16,11,0,0,12.17,20
17,12,0,0,18.2,20
18,13,0,0,15.45,20
19,14,0,0,23.77,20
20,15,0,0,10.0,20
21,16,0,0,19.41,20
22,17,0,0,23.71,20
23,18,0,0,22.4,20
24,19,0,0,7.24,20
25,20,0,0,10.69,20
26,21,0,0,14.55,20
27,22,0,0,9.49,20
28,23,0,0,5.4,20
29,24,0,0,6.28,20
30,25,0,0,19.66,20
31,26,0,0,10.61,20
32,27,0,0,8.69,20
33,28,0,0,17.77,20
34,29,0,0,6.2,20
35,30,0,0,15.75,20
36,31,0,0,18.03,20
37,32,0,0,18.74,20
38,33,0,0,5.03,20
39,34,0,0,17.12,20
40,35,0,0,15.56,20
41,36,0,0,20.83,20
42,37,0,0,18.45,20
43,38,0,0,11.9,20
44,39,0,0,14.73,20
45,40,0,0,13.2,20
46,41,0,0,9.02,20
47,42,0,0,5.48,20
48,43,0,0,7.44,20
49,44,0,0,11.65,20
50,45,0,0,18.86,20
