idx,seq,group,emerg,weight,size(ft)
6,1,0,0,10.59,20
7,2,0,0,10.63,20
8,3,0,0,18.68,20
9,4,0,0,8.65,20
10,5,0,0,8.19,20
11,6,0,0,17.07,20
12,7,0,0,10.49,20
13,8,0,0,22.06,20
14,9,0,0,22.34,20
15,10,0,0,12.77,20
16,11,0,0,18.0,20
17,12,0,0,8.87,20
18,13,0,0,5.06,20
19,14,0,0,11.6,20
20,15,0,0,13.12,20
21,16,0,0,9.96,20
22,17,0,0,19.62,20
23,18,0,0,10.96,20
24,19,0,0,9.72,20
25,20,0,0,20.8,20
26,21,0,0,13.78,20
27,22,0,0,23.36,20
28,23,0,0,9.16,20
29,24,0,0,10.56,20
30,25,0,0,22.95,20
31,26,0,0,23.05,20
32,27,0,0,8.38,20
33,28,0,0,8.49,20
34,29,0,0,6.84,20
35,30,0,0,19.02,20
36,31,0,0,8.64,20
37,32,0,0,5.78,20
38,33,0,0,16.18,20
39,34,0,0,16.89,20
40,35,0,0,17.65,20
41,36,0,0,5.68,20
42,37,0,0,5.88,20
43,38,0,0,9.07,20
44,39,0,0,17.3,20
45,40,0,0,15.85,20
46,41,0,0,18.98,20
47,42,0,0,14.16,20
48,43,0,0,21.94,20
49,44,0,0,7.12,20
50,45,0,0,16.15,20
