idx,seq,group,emerg,weight,size(ft)
6,1,0,0,13.48,20
7,2,0,0,7.66,20
8,3,0,0,22.16,20
9,4,0,0,21.06,20
10,5,0,0,16.84,20
11,6,0,0,23.31,20
12,7,0,0,23.28,20
13,8,0,0,20.39,20
14,9,0,0,20.43,20
15,10,0,0,21.72,20
16,11,0,0,15.01,20
17,12,0,0,11.2,20
18,13,0,0,12.86,20
19,14,0,0,15.53,20
20,15,0,0,11.58,20
21,16,0,0,15.57,20
22,17,0,0,18.62,20
23,18,0,0,12.14,20
24,19,0,0,13.07,20
25,20,0,0,21.69,20
26,21,0,0,7.46,20
27,22,0,0,10.03,20
28,23,0,0,5.12,20
29,24,0,0,6.29,20
30,25,0,0,13.84,20
31,26,0,0,8.14,20
32,27,0,0,13.35,20
33,28,0,0,19.01,20
34,29,0,0,16.15,20
35,30,0,0,5.92,20
36,31,0,0,18.37,20
37,32,0,0,19.47,20
38,33,0,0,19.08,20
39,34,0,0,21.06,20
40,35,0,0,15.31,20
41,36,0,0,21.56,20
42,37,0,0,19.83,20
43,38,0,0,9.14,20
44,39,0,0,16.55,20
45,40,0,0,17.36,20
46,41,0,0,16.71,20
47,42,0,0,17.82,20
48,43,0,0,16.62,20
49,44,0,0,23.24,20
50,45,0,0,7.41,20
