idx,seq,group,emerg,weight,size(ft)
6,1,0,0,18.3,20
7,2,0,0,23.99,20
8,3,0,0,11.78,20
9,4,0,0,17.49,20
10,5,0,0,6.64,20
11,6,0,0,13.86,20
12,7,0,0,11.16,20
13,8,0,0,19.1,20
14,9,0,0,21.49,20
15,10,0,0,20.79,20
16,11,0,0,20.07,20
17,12,0,0,14.15,20
18,13,0,0,9.45,20
19,14,0,0,18.77,20
20,15,0,0,6.45,20
21,16,0,0,9.65,20
22,17,0,0,21.2,20
23,18,0,0,22.63,20
24,19,0,0,12.19,20
25,20,0,0,7.79,20
26,21,0,0,16.93,20
27,22,0,0,10.67,20
28,23,0,0,9.18,20
29,24,0,0,7.68,20
30,25,0,0,15.42,20
31,26,0,0,19.39,20
32,27,0,0,23.17,20
33,28,0,0,22.63,20
34,29,0,0,14.97,20
35,30,0,0,22.08,20
36,31,0,0,22.68,20
37,32,0,0,9.13,20
38,33,0,0,13.96,20
39,34,0,0,14.44,20
40,35,0,0,8.45,20
41,36,0,0,9.6,20
42,37,0,0,14.23,20
43,38,0,0,23.93,20
44,39,0,0,15.53,20
45,40,0,0,7.13,20
46,41,0,0,22.96,20
47,42,0,0,13.41,20
48,43,0,0,17.57,20
49,44,0,0,17.36,20
50,45,0,0,8.3,20
