idx,seq,group,emerg,weight,size(ft)
6,1,0,0,12.46,20
7,2,0,0,7.05,20
8,3,0,0,15.24,20
9,4,0,0,6.68,20
10,5,0,0,23.56,20
11,6,0,0,14.1,20
12,7,0,0,19.63,20
13,8,0,0,9.76,20
14,9,0,0,7.93,20
15,10,0,0,6.96,20
16,11,0,0,12.75,20
17,12,0,0,16.43,20
18,13,0,0,8.52,20
19,14,0,0,5.62,20
20,15,0,0,22.17,20
21,16,0,0,14.31,20
22,17,0,0,11.61,20
23,18,0,0,9.78,20
24,19,0,0,5.58,20
25,20,0,0,21.5,20
26,21,0,0,14.85,20
27,22,0,0,23.96,20
28,23,0,0,16.06,20
29,24,0,0,14.24,20
30,25,0,0,8.43,20
31,26,0,0,19.22,20
32,27,0,0,7.08,20
33,28,0,0,12.99,20
34,29,0,0,14.03,20
35,30,0,0,16.59,20
36,31,0,0,16.58,20
37,32,0,0,10.47,20
38,33,0,0,17.75,20
39,34,0,0,6.3,20
40,35,0,0,23.39,20
41,36,0,0,11.36,20
42,37,0,0,21.76,20
43,38,0,0,21.51,20
44,39,0,0,5.29,20
45,40,0,0,6.63,20
46,41,0,0,10.89,20
47,42,0,0,16.35,20
48,43,0,0,7.68,20
49,44,0,0,19.46,20
50,45,0,0,8.26,20
