idx,seq,group,emerg,weight,size(ft)
6,1,0,0,19.16,20
7,2,0,0,23.37,20
8,3,0,0,20.18,20
9,4,0,0,8.76,20
10,5,0,0,5.68,20
11,6,0,0,7.25,20
12,7,0,0,21.17,20
13,8,0,0,12.52,20
14,9,0,0,16.42,20
15,10,0,0,15.32,20
16,11,0,0,8.46,20
17,12,0,0,22.05,20
18,13,0,0,14.61,20
19,14,0,0,17.23,20
20,15,0,0,17.37,20
21,16,0,0,20.01,20
22,17,0,0,9.54,20
23,18,0,0,23.39,20
24,19,0,0,16.53,20
25,20,0,0,18.64,20
26,21,0,0,10.6,20
27,22,0,0,20.2,20
28,23,0,0,11.91,20
29,24,0,0,16.5,20
30,25,0,0,21.92,20
31,26,0,0,21.33,20
32,27,0,0,18.94,20
33,28,0,0,10.74,20
34,29,0,0,21.98,20
35,30,0,0,16.35,20
36,31,0,0,12.89,20
37,32,0,0,10.98,20
38,33,0,0,15.26,20
39,34,0,0,8.15,20
40,35,0,0,22.21,20
41,36,0,0,23.65,20
42,37,0,0,17.35,20
43,38,0,0,16.21,20
44,39,0,0,5.43,20
45,40,0,0,10.51,20
46,41,0,0,21.74,20
47,42,0,0,13.05,20
48,43,0,0,22.28,20
49,44,0,0,13.98,20
50,45,0,0,9.75,20
