idx,seq,group,emerg,weight,size(ft)
6,1,0,0,18.92,20
7,2,0,0,13.42,20
8,3,0,0,9.61,20
9,4,0,0,8.77,20
10,5,0,0,5.58,20
11,6,0,0,11.81,20
12,7,0,0,10.46,20
13,8,0,0,5.11,20
14,9,0,0,16.78,20
15,10,0,0,18.03,20
16,11,0,0,22.13,20
17,12,0,0,13.14,20
18,13,0,0,17.42,20
19,14,0,0,9.0,20
20,15,0,0,23.69,20
21,16,0,0,11.33,20
22,17,0,0,7.87,20
23,18,0,0,21.35,20
24,19,0,0,20.7,20
25,20,0,0,16.12,20
26,21,0,0,12.41,20
27,22,0,0,13.13,20
28,23,0,0,22.0,20
29,24,0,0,10.1,20
30,25,0,0,19.87,20
31,26,0,0,9.95,20
32,27,0,0,9.22,20
33,28,0,0,14.94,20
34,29,0,0,8.5,20
35,30,0,0,12.59,20
36,31,0,0,21.96,20
37,32,0,0,9.64,20
38,33,0,0,11.86,20
39,34,0,0,11.99,20
40,35,0,0,12.67,20
41,36,0,0,10.33,20
42,37,0,0,18.09,20
43,38,0,0,19.42,20
44,39,0,0,16.81,20
45,40,0,0,7.24,20
46,41,0,0,6.46,20
47,42,0,0,18.32,20
48,43,0,0,17.55,20
49,44,0,0,10.47,20
50,45,0,0,6.79,20
