idx,seq,group,emerg,weight,size(ft)
6,1,0,0,13.99,20
7,2,0,0,20.13,20
8,3,0,0,10.84,20
9,4,0,0,16.65,20
10,5,0,0,8.74,20
11,6,0,0,12.54,20
12,7,0,0,8.03,20
13,8,0,0,13.92,20
14,9,0,0,23.87,20
15,10,0,0,12.01,20
16,11,0,0,23.07,20
17,12,0,0,15.24,20
18,13,0,0,10.26,20
19,14,0,0,19.33,20
20,15,0,0,16.23,20
21,16,0,0,5.99,20
22,17,0,0,11.43,20
23,18,0,0,15.16,20
24,19,0,0,10.49,20
25,20,0,0,13.58,20
26,21,0,0,9.69,20
27,22,0,0,6.91,20
28,23,0,0,21.35,20
29,24,0,0,23.22,20
30,25,0,0,13.02,20
31,26,0,0,20.91,20
32,27,0,0,21.24,20
33,28,0,0,11.33,20
34,29,0,0,14.93,20
35,30,0,0,17.82,20
36,31,0,0,14.18,20
37,32,0,0,16.95,20
38,33,0,0,20.44,20
39,34,0,0,7.61,20
40,35,0,0,10.29,20
41,36,0,0,12.87,20
42,37,0,0,6.08,20
43,38,0,0,6.35,20
44,39,0,0,11.77,20
45,40,0,0,10.44,20
46,41,0,0,21.75,20
47,42,0,0,19.2,20
48,43,0,0,23.32,20
49,44,0,0,11.2,20
50,45,0,0,9.92,20
