idx,seq,group,emerg,weight,size(ft)
6,1,0,0,9.75,20
7,2,0,0,14.99,20
8,3,0,0,8.77,20
9,4,0,0,16.92,20
10,5,0,0,17.99,20
11,6,0,0,22.44,20
12,7,0,0,8.87,20
13,8,0,0,19.54,20
14,9,0,0,11.46,20
15,10,0,0,10.3,20
16,11,0,0,14.91,20
17,12,0,0,15.82,20
18,13,0,0,17.75,20
19,14,0,0,5.81,20
20,15,0,0,22.52,20
21,16,0,0,8.47,20
22,17,0,0,8.77,20
23,18,0,0,22.0,20
24,19,0,0,18.28,20
25,20,0,0,18.33,20
26,21,0,0,10.03,20
27,22,0,0,14.78,20
28,23,0,0,21.22,20
29,24,0,0,18.82,20
30,25,0,0,14.92,20
31,26,0,0,16.66,20
32,27,0,0,20.36,20
33,28,0,0,14.51,20
34,29,0,0,18.0,20
35,30,0,0,22.76,20
36,31,0,0,9.46,20
37,32,0,0,21.44,20
38,33,0,0,12.58,20
39,34,0,0,15.81,20
40,35,0,0,11.39,20
41,36,0,0,19.04,20
42,37,0,0,15.03,20
43,38,0,0,16.25,20
44,39,0,0,15.47,20
45,40,0,0,21.18,20
46,41,0,0,16.08,20
47,42,0,0,9.47,20
48,43,0,0,9.73,20
49,44,0,0,7.06,20
50,45,0,0,22.82,20
