idx,seq,group,emerg,weight,size(ft)
6,1,0,0,11.79,20
7,2,0,0,13.12,20
8,3,0,0,9.12,20
9,4,0,0,8.64,20
10,5,0,0,23.84,20
11,6,0,0,23.14,20
12,7,0,0,14.22,20
13,8,0,0,8.95,20
14,9,0,0,18.91,20
15,10,0,0,23.43,20
16,11,0,0,16.2,20
17,12,0,0,19.39,20
18,13,0,0,6.03,20
19,14,0,0,18.26,20
20,15,0,0,21.89,20
21,16,0,0,5.82,20
22,17,0,0,6.87,20
23,18,0,0,5.03,20
24,19,0,0,18.91,20
25,20,0,0,11.96,20
26,21,0,0,16.82,20
27,22,0,0,18.21,20
28,23,0,0,14.67,20
29,24,0,0,19.6,20
30,25,0,0,12.31,20
31,26,0,0,12.04,20
32,27,0,0,5.12,20
33,28,0,0,12.12,20
34,29,0,0,11.37,20
35,30,0,0,12.24,20
36,31,0,0,7.53,20
37,32,0,0,15.04,20
38,33,0,0,8.61,20
39,34,0,0,15.45,20
40,35,0,0,23.67,20
41,36,0,0,7.97,20
42,37,0,0,23.86,20
43,38,0,0,5.03,20
44,39,0,0,5.25,20
45,40,0,0,5.4,20
46,41,0,0,8.3,20
47,42,0,0,11.91,20
48,43,0,0,11.97,20
49,44,0,0,13.27,20
50,45,0,0,12.46,20
