idx,seq,group,emerg,weight,size(ft)
6,1,0,0,8.8,20
7,2,0,0,22.86,20
8,3,0,0,18.52,20
9,4,0,0,7.25,20
10,5,0,0,19.62,20
11,6,0,0,7.3,20
12,7,0,0,5.74,20
13,8,0,0,14.4,20
14,9,0,0,20.31,20
15,10,0,0,21.92,20
16,11,0,0,18.71,20
17,12,0,0,20.59,20
18,13,0,0,13.91,20
19,14,0,0,20.2,20
20,15,0,0,18.65,20
21,16,0,0,22.84,20
22,17,0,0,11.39,20
23,18,0,0,20.2,20
24,19,0,0,9.68,20
25,20,0,0,6.82,20
26,21,0,0,11.23,20
27,22,0,0,8.74,20
28,23,0,0,17.78,20
29,24,0,0,14.12,20
30,25,0,0,5.81,20
31,26,0,0,22.83,20
32,27,0,0,15.88,20
33,28,0,0,10.09,20
34,29,0,0,23.62,20
35,30,0,0,23.15,20
36,31,0,0,17.09,20
37,32,0,0,15.59,20
38,33,0,0,23.81,20
39,34,0,0,19.11,20
40,35,0,0,14.82,20
41,36,0,0,12.31,20
42,37,0,0,10.12,20
43,38,0,0,12.88,20
44,39,0,0,19.53,20
45,40,0,0,14.94,20
46,41,0,0,8.01,20
47,42,0,0,21.17,20
48,43,0,0,12.23,20
49,44,0,0,15.22,20
50,45,0,0,5.11,20
