idx,seq,group,emerg,weight,size(ft)
6,1,0,0,8.43,20
7,2,0,0,7.93,20
8,3,0,0,15.53,20
9,4,0,0,18.1,20
10,5,0,0,19.16,20
11,6,0,0,14.61,20
12,7,0,0,12.19,20
13,8,0,0,18.95,20
14,9,0,0,23.71,20
15,10,0,0,6.68,20
16,11,0,0,10.47,20
17,12,0,0,5.74,20
18,13,0,0,13.62,20
19,14,0,0,10.81,20
20,15,0,0,22.38,20
21,16,0,0,10.65,20
22,17,0,0,15.73,20
23,18,0,0,11.22,20
24,19,0,0,15.72,20
25,20,0,0,12.77,20
26,21,0,0,14.63,20
27,22,0,0,14.11,20
28,23,0,0,15.7,20
29,24,0,0,21.5,20
30,25,0,0,14.92,20
31,26,0,0,15.67,20
32,27,0,0,16.64,20
33,28,0,0,21.7,20
34,29,0,0,9.77,20
35,30,0,0,11.77,20
36,31,0,0,20.35,20
37,32,0,0,20.7,20
38,33,0,0,23.68,20
39,34,0,0,8.48,20
40,35,0,0,6.04,20
41,36,0,0,9.17,20
42,37,0,0,5.42,20
43,38,0,0,7.87,20
44,39,0,0,18.91,20
45,40,0,0,15.9,20
46,41,0,0,16.62,20
47,42,0,0,5.2,20
48,43,0,0,17.64,20
49,44,0,0,19.81,20
50,45,0,0,9.35,20
