idx,seq,group,emerg,weight,size(ft)
6,1,0,0,21.92,20
7,2,0,0,17.26,20
8,3,0,0,23.95,20
9,4,0,0,23.44,20
10,5,0,0,20.92,20
11,6,0,0,18.87,20
12,7,0,0,16.45,20
13,8,0,0,16.52,20
14,9,0,0,8.38,20
15,10,0,0,15.08,20
16,11,0,0,14.99,20
17,12,0,0,11.64,20
18,13,0,0,20.08,20
19,14,0,0,22.89,20
20,15,0,0,8.2,20
21,16,0,0,14.53,20
22,17,0,0,9.89,20
23,18,0,0,6.39,20
24,19,0,0,22.8,20
25,20,0,0,22.94,20
26,21,0,0,10.41,20
27,22,0,0,23.04,20
28,23,0,0,12.62,20
29,24,0,0,15.22,20
30,25,0,0,9.09,20
31,26,0,0,9.69,20
32,27,0,0,15.1,20
33,28,0,0,17.87,20
34,29,0,0,9.11,20
35,30,0,0,7.83,20
36,31,0,0,12.6,20
37,32,0,0,23.9,20
38,33,0,0,8.4,20
39,34,0,0,14.44,20
40,35,0,0,7.94,20
41,36,0,0,7.17,20
42,37,0,0,18.88,20
43,38,0,0,21.71,20
44,39,0,0,7.86,20
45,40,0,0,5.24,20
46,41,0,0,8.54,20
47,42,0,0,19.68,20
48,43,0,0,13.51,20
49,44,0,0,14.38,20
50,45,0,0,19.62,20
