idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,15.76,3,315.76,0,0,20
2,6,0,0,5.98,1,105.98,0,0,20
3,5,0,0,21.04,0,21.04,0,0,20
4,3,0,0,16.83,2,216.82999999999998,1,0,20
5,6,0,1,7.05,2,207.05,2,0,20
6,5,0,1,23.93,0,23.93,3,0,20
7,1,0,1,20.41,3,320.41,4,0,20
8,6,0,2,14.24,3,314.24,5,0,20
9,5,0,2,21.47,1,121.47,6,0,20
10,5,0,3,15.97,2,215.97,7,0,20
11,3,0,1,10.37,3,310.37,8,0,20
12,4,0,0,21.17,0,21.17,9,0,20
13,2,0,0,8.94,0,8.94,10,0,20
14,5,0,4,7.69,3,307.69,11,0,20
15,6,0,3,14.75,3,314.75,12,0,20
16,4,0,1,18.78,1,118.78,13,0,20
17,2,0,1,12.25,2,212.25,14,0,20
18,4,0,2,23.44,1,123.44,15,0,20
19,6,0,4,17.79,3,317.79,16,0,20
20,2,0,2,20.54,2,220.54,17,0,20
