idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,17.82,2,217.82,0,0,20
2,6,0,0,23.94,0,23.94,0,0,20
3,2,0,0,21.12,0,21.12,0,0,20
4,1,0,1,22.8,2,222.8,1,0,20
5,1,0,2,17.0,3,317.0,2,0,20
6,1,0,3,22.01,3,322.01,3,0,20
7,2,0,1,10.51,3,310.51,4,1.0,20
8,2,0,2,21.1,2,221.1,5,1.0,20
9,5,0,0,16.03,0,16.03,6,0,20
10,5,0,1,10.75,1,110.75,7,0,20
11,3,0,0,10.46,1,110.46000000000001,8,0,20
12,3,0,1,22.22,1,122.22,9,0,20
13,6,0,1,17.37,1,117.37,10,0,20
14,2,0,3,21.05,3,321.05,11,1.0,20
15,5,0,2,12.45,1,112.45,12,0,20
16,3,0,2,6.32,2,206.32,13,0,20
17,4,0,0,16.98,0,16.98,14,1.0,20
18,6,0,2,23.06,1,123.06,15,0,20
19,5,0,3,16.63,1,116.63,16,0,20
20,4,0,1,13.31,0,13.31,17,1.0,20
