idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,3,0,0,5.3,0,5.3,1,0,0,20
2,4,0,0,10.22,0,10.22,2,0,1.000000000000064,20
3,3,0,1,17.4,0,17.4,3,0,0,20
4,5,0,0,22.05,0,22.05,4,0,1.0,20
5,1,0,0,6.94,0,6.94,5,0,1.0000000000001275,20
6,4,0,1,8.26,0,8.26,6,0,1.0,20
7,4,0,2,21.88,0,21.88,7,0,1.0,20
8,1,0,1,5.9,0,5.9,8,0,1.0000000000001275,20
9,3,0,2,19.68,0,19.68,9,0,1.0,20
10,3,0,3,19.72,0,19.72,10,0,1.0,20
11,3,0,4,19.15,0,19.15,11,0,1.0,20
12,1,0,2,9.47,0,9.47,12,0,1.0,20
13,2,0,0,7.19,0,7.19,13,0,1.0,20
14,1,0,3,16.2,0,16.2,14,0,1.0,20
15,5,0,1,9.83,0,9.83,15,0,1.0,20
16,4,0,3,21.57,0,21.57,16,0,1.0000000000000733,20
17,2,0,1,6.04,0,6.04,17,0,1.0,20
18,1,0,4,14.16,0,14.16,18,0,1.0,20
19,2,0,2,9.11,0,9.11,19,0,1.0,20
20,2,0,3,19.2,0,19.2,20,0,1.0,20
