idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,1,0,0,8.41,0,8.41,1,0,1.0,20
2,3,0,0,17.45,0,17.45,2,0,1.0,20
3,4,0,0,22.46,0,22.46,3,0,1.0,20
4,3,0,1,15.45,0,15.45,4,0,1.0,20
5,2,0,0,7.27,0,7.27,5,0,1.0,20
6,5,0,0,22.73,0,22.73,6,0,1.0,20
7,2,0,1,7.79,0,7.79,7,0,1.0,20
8,3,0,2,17.57,0,17.57,8,0,1.0,20
9,3,0,3,20.66,0,20.66,9,0,1.0,20
10,1,0,1,6.93,0,6.93,10,0,1.0,20
11,3,0,4,19.46,0,19.46,11,0,1.0,20
12,1,0,2,12.28,0,12.28,12,0,1.0,20
13,3,0,5,19.65,0,19.65,13,0,1.0,20
14,4,0,1,17.94,0,17.94,14,0,1.0,20
15,1,0,3,10.91,0,10.91,15,0,1.0,20
16,4,0,2,17.83,0,17.83,16,0,1.0,20
17,4,0,3,17.47,0,17.47,17,0,1.0,20
18,2,0,2,8.24,0,8.24,18,0,1.0,20
19,2,0,3,18.79,0,18.79,19,0,1.0,20
20,5,0,1,8.36,0,8.36,20,0,1.0,20
