idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,3,0,0,12.0,0,12.0,1,0,1.0,20
2,5,0,0,19.34,0,19.34,2,0,0,20
3,2,0,0,11.58,0,11.58,3,0,1.0,20
4,2,0,1,11.41,0,11.41,4,0,1.0,20
5,3,0,1,15.04,0,15.04,5,0,1.0,20
6,2,0,2,16.78,0,16.78,6,0,1.0,20
7,5,0,1,23.46,0,23.46,7,0,0,20
8,3,0,2,13.87,0,13.87,8,0,1.0,20
9,1,0,0,6.99,0,6.99,9,0,0,20
10,2,0,3,15.37,0,15.37,10,0,1.0,20
11,4,0,0,18.51,0,18.51,11,0,1.0,20
12,2,0,4,23.33,0,23.33,12,0,1.0,20
13,2,0,5,20.02,0,20.02,13,0,1.0,20
14,3,0,3,21.85,0,21.85,14,0,1.0,20
15,1,0,1,9.11,0,9.11,15,0,0,20
16,3,0,4,21.46,0,21.46,16,0,1.0,20
17,1,0,2,10.71,0,10.71,17,0,1.0,20
18,1,0,3,10.4,0,10.4,18,0,1.0,20
19,4,0,1,11.76,0,11.76,19,0,1.0,20
20,4,0,2,12.92,0,12.92,20,0,1.0,20
