idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,23.63,0,23.63,1,0,1.0,20
2,2,0,0,9.67,0,9.67,2,0,0,20
3,2,0,1,16.88,0,16.88,3,0,1.0,20
4,2,0,2,14.88,0,14.88,4,0,1.0,20
5,4,0,1,16.78,0,16.78,5,0,1.0,20
6,2,0,3,17.11,0,17.11,6,0,1.0,20
7,4,0,2,16.18,0,16.18,7,0,1.0,20
8,4,0,3,23.36,0,23.36,8,0,1.0,20
9,5,0,0,23.66,0,23.66,9,0,1.0,20
10,2,0,4,16.71,0,16.71,10,0,1.0,20
11,1,0,0,8.25,0,8.25,11,0,1.0,20
12,3,0,0,12.11,0,12.11,12,0,1.0,20
13,3,0,1,16.42,0,16.42,13,0,1.0,20
14,1,0,1,7.91,0,7.91,14,0,1.0,20
15,1,0,2,6.06,0,6.06,15,0,1.0,20
16,3,0,2,15.04,0,15.04,16,0,1.0,20
17,3,0,3,17.49,0,17.49,17,0,1.0,20
18,3,0,4,18.72,0,18.72,18,0,1.0,20
19,1,0,3,10.15,0,10.15,19,0,1.0,20
20,5,0,1,16.98,0,16.98,20,0,1.0,20
