idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,9.34,0,9.34,1,0,1.0,20
2,3,0,0,5.44,0,5.44,2,0,0,20
3,4,0,1,22.36,0,22.36,3,0,1.0,20
4,4,0,2,14.5,0,14.5,4,0,1.0,20
5,3,0,1,13.33,0,13.33,5,0,0,20
6,4,0,3,20.36,0,20.36,6,0,1.0,20
7,5,0,0,16.86,0,16.86,7,0,0,20
8,3,0,2,15.45,0,15.45,8,0,0,20
9,2,0,0,5.57,0,5.57,9,0,1.0,20
10,3,0,3,20.31,0,20.31,10,0,0,20
11,2,0,1,5.56,0,5.56,11,0,1.0,20
12,2,0,2,11.0,0,11.0,12,0,1.0,20
13,2,0,3,9.53,0,9.53,13,0,1.0,20
14,3,0,4,21.09,0,21.09,14,0,0,20
15,1,0,0,7.49,0,7.49,15,0,1.0000000000000002,20
16,5,0,1,17.53,0,17.53,16,0,0,20
17,1,0,1,7.38,0,7.38,17,0,1.0,20
18,1,0,2,15.05,0,15.05,18,0,1.0000000000000002,20
19,1,0,3,15.3,0,15.3,19,0,1.0000000000000002,20
20,1,0,4,18.6,0,18.6,20,0,1.0000000000000002,20
