idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,3,0,0,8.39,0,8.39,1,0,0,20
2,3,0,1,19.9,0,19.9,2,0,1.0,20
3,3,0,2,17.36,0,17.36,3,0,1.0,20
4,4,0,0,9.88,0,9.88,4,0,1.0,20
5,4,0,1,15.18,0,15.18,5,0,1.0,20
6,3,0,3,21.5,0,21.5,6,0,1.0,20
7,4,0,2,21.78,0,21.78,7,0,1.0,20
8,3,0,4,12.48,0,12.48,8,0,1.0,20
9,2,0,0,9.78,0,9.78,9,0,1.0,20
10,5,0,0,15.76,0,15.76,10,0,0,20
11,1,0,0,7.14,0,7.14,11,0,1.0,20
12,2,0,1,6.84,0,6.84,12,0,1.0,20
13,2,0,2,10.43,0,10.43,13,0,1.0,20
14,4,0,3,18.46,0,18.46,14,0,1.0,20
15,5,0,1,23.79,0,23.79,15,0,1.0,20
16,2,0,3,10.27,0,10.27,16,0,1.0,20
17,2,0,4,8.36,0,8.36,17,0,1.0,20
18,1,0,1,5.64,0,5.64,18,0,1.0,20
19,1,0,2,7.8,0,7.8,19,0,1.0,20
20,1,0,3,6.32,0,6.32,20,0,1.0,20
