idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,13.93,0,0,0,20
2,3,0,0,5.26,0,0,0,20
3,4,0,0,8.83,0,0,0,20
4,2,0,0,7.8,0,0,0,20
5,3,0,1,15.21,0,0,0,20
6,1,0,2,7.66,1,0,0,20
7,1,0,3,11.09,2,0,0,20
8,6,0,3,18.46,3,0,0,20
9,6,0,4,23.75,4,0,0,20
10,2,0,1,8.36,5,0,0,20
11,3,0,2,16.2,6,0,0,20
12,1,0,0,5.71,7,0,0,20
13,3,0,3,21.92,8,0,0,20
14,5,0,0,6.43,9,0,0,20
15,5,0,2,7.77,10,0,0,20
16,2,0,2,10.79,11,0,0,20
17,4,0,3,22.71,12,0,0,20
18,6,0,2,16.52,13,0,0,20
19,5,0,3,9.96,14,0,0,20
20,4,0,1,9.52,15,0,0,20
21,3,0,4,22.53,16,0,0,20
22,4,0,2,15.67,17,0,0,20
23,5,0,1,7.53,18,0,0,20
24,6,0,1,16.32,19,0,0,20
25,1,0,1,7.39,20,0,0,20
