idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,5.81,0,5.81,1,0,20
2,2,0,1,18.49,0,18.49,2,0,20
3,2,0,2,21.85,0,21.85,3,0,20
4,2,0,3,22.39,0,22.39,4,0,20
5,5,0,0,18.85,0,18.85,5,1.0,20
6,1,0,0,15.83,0,15.83,6,0,20
7,2,0,4,23.08,0,23.08,7,0,20
8,4,0,0,10.33,0,10.33,8,0,20
9,6,0,0,9.16,0,9.16,9,0,20
10,4,0,1,12.05,0,12.05,10,0,20
11,1,0,1,16.01,0,16.01,11,0,20
12,4,0,2,14.19,0,14.19,12,0,20
13,6,0,1,9.44,0,9.44,13,0,20
14,6,0,2,12.94,0,12.94,14,0,20
15,3,0,0,8.72,0,8.72,15,0,20
16,1,0,2,18.25,0,18.25,16,0,20
17,5,0,1,6.4,0,6.4,17,1.0,20
18,4,0,3,20.78,0,20.78,18,0,20
19,3,0,1,11.7,0,11.7,19,0,20
20,3,0,2,17.7,0,17.7,20,0,20
