idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,9.8,0,9.8,1,0,20
2,4,0,0,9.31,0,9.31,2,0,20
3,5,0,1,13.02,0,13.02,3,0,20
4,5,0,2,20.67,0,20.67,4,0,20
5,5,0,3,21.32,0,21.32,5,0,20
6,2,0,0,6.77,0,6.77,6,0,20
7,2,0,1,15.42,0,15.42,7,0,20
8,1,0,0,6.59,0,6.59,8,0,20
9,4,0,1,13.92,0,13.92,9,0,20
10,2,0,2,19.27,0,19.27,10,0,20
11,4,0,2,14.3,0,14.3,11,0,20
12,4,0,3,15.34,0,15.34,12,0,20
13,2,0,3,23.75,0,23.75,13,0,20
14,6,0,0,5.42,0,5.42,14,0,20
15,3,0,0,6.62,0,6.62,15,0,20
16,6,0,1,11.09,0,11.09,16,0,20
17,1,0,1,7.38,0,7.38,17,0,20
18,3,0,1,13.88,0,13.88,18,0,20
19,6,0,2,22.78,0,22.78,19,0,20
20,3,0,2,19.34,0,19.34,20,0,20
