Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 249.464493, -0.001135, 113.014610, -0.250287, -0.008403, -0.006624, 23.170000, 0, 0, 0.000000, 0
2, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.929291, -0.022847, 112.797607, 0.006234, -0.002513, -0.016876, 16.270000, 0, 0, 0.000000, 0
3, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.868591, -0.028583, 112.652168, 0.085023, -0.000002, -0.018029, 12.310000, 0, 0, 0.000000, 0
4, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.302734, -0.148788, 338.435242, 0.223066, -0.000075, -0.044809, 15.010000, 0, 0, 0.000000, 0
5, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.198181, -0.374018, 564.227112, 0.354998, -0.000206, -0.070503, 13.240000, 0, 0, 0.000000, 0
6, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 251.954803, 0.046110, 339.553009, -0.901011, 0.021441, 0.016098, 8.750000, 0, 0, 0.000000, 0
7, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.850647, -0.030621, 112.691689, 0.123009, -0.000020, -0.019977, 11.140000, 0, 0, 0.000000, 0
8, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 256.255066, 0.217644, 565.460327, -1.085699, -0.009789, 0.050986, 8.310000, 0, 0, 0.000000, 0
9, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 260.642242, 0.349071, 791.396118, -1.077843, 0.003500, 0.014149, 11.510000, 0, 0, 0.000000, 0
10, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 497.770447, -0.114864, 338.773346, 0.059536, -0.004521, -0.031132, 23.740000, 0, 0, 0.000000, 0
11, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 743.616638, -0.690399, 790.200012, 0.451739, -0.000337, -0.089393, 17.740000, 0, 0, 0.000000, 0
12, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 497.420441, -0.271564, 564.673218, 0.089550, -0.008015, -0.049935, 11.930000, 0, 0, 0.000000, 0
13, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 264.788147, 0.398940, 1017.558655, -1.019000, 0.009705, 0.005428, 11.740000, 0, 0, 0.000000, 0
14, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.975464, -0.008986, 112.988724, 0.025168, -0.000001, -0.007441, 9.990000, 0, 0, 0.000000, 0
15, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.838135, -0.036207, 112.582428, 0.138458, -0.000030, -0.025278, 8.330000, 0, 0, 0.000000, 0
16, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.150574, -0.158763, 338.552948, 0.262376, -0.000087, -0.047004, 14.540000, 0, 0, 0.000000, 0
17, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.105347, -0.178984, 338.605438, 0.248418, -0.000099, -0.047545, 23.600000, 0, 0, 0.000000, 0
18, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 993.957703, -0.379194, 564.573120, 0.349503, -0.000159, -0.064614, 19.209999, 0, 0, 0.000000, 0
19, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 496.935883, -0.499881, 790.609924, 0.140195, -0.011354, -0.066225, 10.710000, 0, 0, 0.000000, 0
20, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 496.165009, -0.820220, 1016.729492, 0.189871, 0.011176, -0.073490, 13.780000, 0, 0, 0.000000, 0
21, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.802734, -0.063534, 339.024933, 0.093889, -0.000051, -0.022750, 5.730000, 0, 0, 0.000000, 0
22, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1244.375122, -0.166921, 565.201477, 0.116856, -0.000058, -0.028428, 11.130000, 0, 0, 0.000000, 0
23, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1492.052124, -0.380819, 564.776978, 0.277109, -0.000113, -0.054177, 23.900000, 0, 0, 0.000000, 0
24, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 741.739807, -1.061401, 1016.346863, 0.494522, -0.000400, -0.098039, 19.549999, 0, 0, 0.000000, 0
25, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 992.492310, -0.650768, 790.734131, 0.384491, -0.000188, -0.072363, 20.700001, 0, 0, 0.000000, 0
