Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 251.250900, -0.097979, 114.243492, -1.048785, 0.006002, -0.009170, 13.040000, 0, 0, 0.000000, 0
2, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.791443, -0.049326, 112.700500, 0.226890, -0.000040, -0.032767, 11.620000, 0, 0, 0.000000, 0
3, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 745.618591, -0.255469, 338.491608, 0.441639, -0.000199, -0.074361, 12.410000, 0, 0, 0.000000, 0
4, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.963013, -0.012160, 112.991974, 0.040555, -0.000006, -0.009531, 21.400000, 0, 0, 0.000000, 0
5, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.748474, -0.063723, 112.557686, 0.246480, -0.000015, -0.042456, 10.480000, 0, 0, 0.000000, 0
6, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 255.904465, -0.045236, 339.918976, -1.164911, 0.005897, 0.040086, 7.960000, 0, 0, 0.000000, 0
7, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.736328, -0.070410, 339.109253, 0.091711, -0.000032, -0.020479, 19.830000, 0, 0, 0.000000, 0
8, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 994.422180, -0.327082, 338.181305, 0.491950, -0.000241, -0.093409, 11.500000, 0, 0, 0.000000, 0
9, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 260.310028, 0.064018, 565.742126, -0.895588, 0.006511, 0.018465, 11.150000, 0, 0, 0.000000, 0
10, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.696411, -0.056017, 112.521362, 0.033997, 0.009023, -0.042915, 6.450000, 0, 0, 0.000000, 0
11, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.960815, -0.009823, 113.086655, 0.037282, -0.000001, -0.005874, 14.950000, 0, 0, 0.000000, 0
12, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 264.086761, 0.156910, 791.598877, -0.847182, 0.006692, 0.025876, 11.420000, 0, 0, 0.000000, 0
13, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 743.611877, -0.614523, 564.351562, 0.599256, -0.000414, -0.106190, 14.160000, 0, 0, 0.000000, 0
14, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 741.030334, -1.080647, 790.300476, 0.703183, -0.000598, -0.127556, 15.250000, 0, 0, 0.000000, 0
15, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 267.309418, 0.299850, 1017.801453, -0.783855, 0.019178, 0.035901, 10.500000, 0, 0, 0.000000, 0
16, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.326050, -0.161653, 565.296570, 0.107196, -0.000036, -0.024597, 21.430000, 0, 0, 0.000000, 0
17, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 497.189484, -0.279615, 338.104187, 0.052404, 0.015494, -0.072847, 8.360000, 0, 0, 0.000000, 0
18, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 496.765228, -0.626242, 563.972351, 0.012837, 0.024278, -0.092244, 11.810000, 0, 0, 0.000000, 0
19, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 738.143127, -1.605609, 1016.432861, 0.748149, -0.000685, -0.137330, 20.430000, 0, 0, 0.000000, 0
20, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 992.195374, -0.766375, 564.000061, 0.645555, -0.000499, -0.126466, 16.920000, 0, 0, 0.000000, 0
21, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 989.455566, -1.307610, 789.975220, 0.735653, -0.000704, -0.145170, 20.180000, 0, 0, 0.000000, 0
22, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 496.786987, -1.036285, 790.017578, -0.100716, 0.021891, -0.110066, 9.990000, 0, 0, 0.000000, 0
23, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 497.597565, -1.571325, 1016.168457, -0.143726, 0.028743, -0.118512, 8.580000, 0, 0, 0.000000, 0
24, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 986.450623, -1.900247, 1016.107666, 0.780211, -0.000826, -0.154058, 20.360001, 0, 0, 0.000000, 0
25, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.792480, -0.037578, 339.290558, 0.036936, 0.000015, -0.007370, 18.469999, 0, 0, 0.000000, 0
