idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,14.42,0,0,1.0,20
2,3,0,0,11.47,0,0,1.0,20
3,2,0,1,18.77,0,0,0.9999999999999791,20
4,5,0,0,12.99,0,0,1.0,20
5,5,0,1,11.44,0,0,1.0,20
6,4,0,0,10.0,0,0,0,20
7,1,0,0,14.65,0,0,0.9999999999999716,20
8,4,0,1,20.9,1,0,1.0,20
9,4,0,2,18.44,2,0,1.0,20
10,2,0,2,13.57,3,0,1.0,20
11,3,0,1,7.84,4,0,1.0000000000000284,20
12,3,0,2,19.06,5,0,1.0,20
13,1,0,1,5.53,6,0,0.9999999999999716,20
14,4,0,3,19.31,7,0,1.0,20
15,1,0,2,8.92,8,0,1.0,20
16,6,0,0,21.62,9,0,0,20
17,2,0,3,13.21,10,0,1.0,20
18,1,0,3,15.44,11,0,0.9999999999999849,20
19,3,0,3,17.62,12,0,1.0,20
20,5,0,2,20.36,13,0,1.0,20
