idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,19.66,0,0,1.0,20
2,4,0,1,23.67,0,0,1.0,20
3,1,0,0,13.0,0,0,1.0,20
4,2,0,0,16.94,0,0,1.0,20
5,3,0,0,17.1,0,0,1.0,20
6,2,0,1,16.98,0,0,1.0,20
7,1,0,1,22.9,0,0,1.0,20
8,4,0,2,22.63,1,0,1.0,20
9,4,0,3,21.84,2,0,1.0,20
10,1,0,2,5.73,3,0,1.0,20
11,3,0,1,10.19,4,0,1.0,20
12,2,0,2,15.45,5,0,1.0,20
13,5,0,0,9.64,6,0,0,20
14,1,0,3,8.65,7,0,1.0,20
15,1,0,4,5.88,8,0,1.0,20
16,5,0,1,20.85,9,0,0,20
17,2,0,3,17.91,10,0,1.0,20
18,3,0,2,22.75,11,0,1.0,20
19,2,0,4,15.8,12,0,1.0,20
20,3,0,3,22.06,13,0,1.0,20
