idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,17.13,0,0,1.0,20
2,2,0,0,16.18,0,0,1.0,20
3,6,0,0,7.33,0,0,1.0,20
4,6,0,1,15.72,0,0,1.0,20
5,3,0,0,19.55,0,0,1.0,20
6,6,0,2,12.2,0,0,1.0,20
7,6,0,3,18.42,0,0,1.0,20
8,3,0,1,16.02,1,0,1.0,20
9,3,0,2,9.88,2,0,1.0,20
10,4,0,0,21.43,3,0,1.0,20
11,4,0,1,8.9,4,0,1.0,20
12,4,0,2,16.79,5,0,1.0,20
13,1,0,0,7.3,6,0,1.0,20
14,2,0,1,7.98,7,0,1.0,20
15,4,0,3,16.39,8,0,1.0,20
16,3,0,3,16.41,9,0,1.0,20
17,1,0,1,5.65,10,0,1.0,20
18,1,0,2,5.86,11,0,1.0,20
19,2,0,2,8.18,12,0,1.0,20
20,5,0,1,12.6,13,0,1.0,20
