idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,16.05,0,0,1.0,20
2,6,0,0,23.11,0,0,1.0,20
3,5,0,0,11.16,0,0,1.0,20
4,6,0,1,19.45,0,0,1.0,20
5,6,0,2,23.16,0,0,1.0,20
6,3,0,0,22.33,0,0,1.0,20
7,5,0,1,22.84,0,0,1.0,20
8,2,0,1,11.73,1,0,1.0,20
9,2,0,2,7.97,2,0,1.0,20
10,2,0,3,14.0,3,0,1.0,20
11,5,0,2,21.9,4,0,1.0,20
12,1,0,0,8.48,5,0,1.0,20
13,3,0,1,12.06,6,0,1.0,20
14,3,0,2,12.51,7,0,1.0,20
15,4,0,0,20.82,8,0,1.0,20
16,4,0,1,12.02,9,0,1.0,20
17,1,0,1,11.39,10,0,1.0,20
18,2,0,4,15.02,11,0,1.0,20
19,1,0,2,11.54,12,0,1.0,20
20,1,0,3,8.08,13,0,1.0,20
