idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,11.2,0,0,0,20
2,4,0,0,8.49,0,0,1.0,20
3,6,0,0,5.97,0,0,0,20
4,5,0,1,15.02,0,0,0,20
5,6,0,1,23.42,0,0,1.0,20
6,3,0,0,23.52,0,0,1.0,20
7,3,0,1,16.05,0,0,1.0,20
8,1,0,0,6.98,1,0,1.0,20
9,5,0,2,20.73,2,0,0,20
10,5,0,3,23.41,3,0,0,20
11,3,0,2,17.11,4,0,1.0,20
12,2,0,0,9.0,5,0,0,20
13,1,0,1,6.28,6,0,1.0,20
14,4,0,1,20.86,7,0,1.0,20
15,3,0,3,21.89,8,0,1.0,20
16,4,0,2,12.8,9,0,0.9999999999999991,20
17,1,0,2,7.95,10,0,1.0,20
18,2,0,1,9.27,11,0,0,20
19,4,0,3,23.36,12,0,1.0,20
20,2,0,2,12.56,13,0,0,20
