idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,7.85,0,0,1.0,20
2,4,0,0,16.77,0,0,1.0,20
3,4,0,1,14.05,0,0,1.0,20
4,1,0,1,10.4,0,0,1.0,20
5,1,0,2,5.36,0,0,1.0,20
6,2,0,0,5.05,0,0,0,20
7,3,0,0,18.17,0,0,1.0,20
8,2,0,1,5.55,1,0,0,20
9,2,0,2,7.57,2,0,0,20
10,3,0,1,10.55,3,0,1.0,20
11,2,0,3,13.11,4,0,0,20
12,6,0,0,23.37,5,0,1.0,20
13,2,0,4,13.27,6,0,1.0,20
14,3,0,2,11.69,7,0,1.0,20
15,6,0,1,21.39,8,0,1.0,20
16,1,0,3,5.33,9,0,1.0,20
17,5,0,0,15.95,10,0,1.0,20
18,4,0,2,19.64,11,0,1.0,20
19,5,0,1,15.43,12,0,1.0,20
20,1,0,4,5.9,13,0,1.0,20
