idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,17.61,0,17.61,0,0,20
2,5,0,0,20.81,3,320.81,0,1.0,20
3,3,0,0,5.19,3,305.19,0,0,20
4,2,0,0,21.01,1,121.01,0,1.0,20
5,4,0,0,6.85,0,6.85,0,0,20
6,3,0,1,16.84,3,316.84,0,1.0,20
7,2,0,1,18.66,1,118.66,0,1.0,20
8,1,0,0,10.78,1,110.78,0,0,20
9,6,0,1,13.55,1,113.55,0,0,20
10,2,0,2,23.28,0,23.28,0,1.0,20
11,1,0,1,13.64,1,113.64,1,0,20
12,3,0,2,9.4,3,309.4,2,1.0,20
13,4,0,1,10.92,2,210.92,3,0,20
14,3,0,3,8.98,3,308.98,4,1.0,20
15,4,0,2,18.91,3,318.91,5,0,20
