idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,6.07,0,6.07,0,0,20
2,5,0,0,19.16,0,19.16,0,0,20
3,2,0,0,12.39,0,12.39,0,1.0,20
4,3,0,0,15.42,0,15.42,0,0,20
5,2,0,1,9.35,0,9.35,0,1.0,20
6,5,0,1,22.14,0,22.14,1,0,20
7,5,0,2,23.86,0,23.86,2,0,20
8,3,0,1,18.41,0,18.41,3,0,20
9,6,0,1,8.73,0,8.73,4,0,20
10,6,0,2,9.7,0,9.7,5,0,20
11,2,0,2,15.23,0,15.23,6,1.0,20
12,3,0,2,19.83,0,19.83,7,0,20
13,6,0,3,13.8,0,13.8,8,0,20
14,3,0,3,21.0,0,21.0,9,0,20
15,4,0,0,6.34,0,6.34,10,0,20
16,4,0,1,7.36,0,7.36,11,0,20
17,4,0,2,12.25,0,12.25,12,0,20
18,1,0,0,5.5,0,5.5,13,0,20
19,2,0,3,5.42,0,5.42,14,1.0,20
20,1,0,1,5.62,0,5.62,15,0,20
21,6,0,4,15.15,0,15.15,16,0,20
22,4,0,3,12.86,0,12.86,17,0,20
23,1,0,2,10.32,0,10.32,18,0,20
