idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,6.59,0,6.59,0,0,20
2,2,0,0,19.45,0,19.45,0,0,20
3,1,0,1,19.72,0,19.72,0,1.0,20
4,5,0,0,23.17,0,23.17,0,0,20
5,5,0,1,23.62,0,23.62,0,0,20
6,1,0,2,8.18,0,8.18,1,1.0,20
7,6,0,0,10.0,0,10.0,2,0,20
8,6,0,1,17.25,0,17.25,3,0,20
9,6,0,2,18.6,0,18.6,4,0,20
10,1,0,3,15.09,0,15.09,5,1.0,20
11,3,0,0,5.96,0,5.96,6,0,20
12,3,0,1,6.75,0,6.75,7,0,20
13,1,0,4,14.13,0,14.13,8,1.0,20
14,3,0,2,7.38,0,7.38,9,0,20
15,3,0,3,14.66,0,14.66,10,0,20
16,6,0,3,22.85,0,22.85,11,0,20
17,4,0,0,5.4,0,5.4,12,0,20
18,4,0,1,5.85,0,5.85,13,0,20
19,3,0,4,18.76,0,18.76,14,0,20
20,4,0,2,7.1,0,7.1,15,0,20
21,2,0,1,20.74,0,20.74,16,0,20
22,2,0,2,22.63,0,22.63,17,0,20
23,4,0,3,9.71,0,9.71,18,0,20
