idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,14.57,0,14.57,0,1.0,20
2,4,0,0,6.89,0,6.89,0,0,20
3,5,0,0,8.5,0,8.5,0,0,20
4,5,0,1,14.87,0,14.87,0,0,20
5,2,0,1,7.35,0,7.35,0,1.0,20
6,6,0,0,10.88,0,10.88,1,0,20
7,5,0,2,15.26,0,15.26,2,0,20
8,6,0,1,12.32,0,12.32,3,0,20
9,4,0,1,8.85,0,8.85,4,0,20
10,5,0,3,17.89,0,17.89,5,0,20
11,5,0,4,19.8,0,19.8,6,0,20
12,4,0,2,9.95,0,9.95,7,0,20
13,6,0,2,13.38,0,13.38,8,0,20
14,4,0,3,10.81,0,10.81,9,0,20
15,1,0,0,5.15,0,5.15,10,0,20
16,6,0,3,17.58,0,17.58,11,0,20
17,4,0,4,12.18,0,12.18,12,0,20
18,3,0,0,6.55,0,6.55,13,0,20
19,3,0,1,11.46,0,11.46,14,0,20
20,6,0,4,22.7,0,22.7,15,0,20
21,1,0,1,6.19,0,6.19,16,0,20
22,3,0,2,12.75,0,12.75,17,0,20
23,1,0,2,6.22,0,6.22,18,0,20
