idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,22.56,0,22.56,0,0,20
2,2,0,0,15.85,0,15.85,0,1.0,20
3,2,0,1,11.41,0,11.41,0,1.0,20
4,5,0,0,13.44,0,13.44,0,0,20
5,2,0,2,17.14,0,17.14,0,1.0,20
6,5,0,1,18.6,0,18.6,1,0,20
7,4,0,1,23.07,0,23.07,2,0,20
8,3,0,0,7.07,0,7.07,3,0,20
9,2,0,3,22.49,0,22.49,4,1.0,20
10,1,0,0,7.97,0,7.97,5,0,20
11,5,0,2,19.79,0,19.79,6,0,20
12,3,0,1,16.85,0,16.85,7,0,20
13,6,0,0,12.55,0,12.55,8,0,20
14,6,0,1,12.88,0,12.88,9,0,20
15,6,0,2,13.06,0,13.06,10,0,20
16,6,0,3,14.51,0,14.51,11,0,20
17,3,0,2,18.47,0,18.47,12,0,20
18,5,0,3,21.05,0,21.05,13,0,20
19,3,0,3,21.63,0,21.63,14,0,20
20,1,0,1,8.61,0,8.61,15,0,20
21,2,0,4,7.4,0,7.4,16,1.0000000000000002,20
22,6,0,4,15.65,0,15.65,17,0,20
23,1,0,2,8.66,0,8.66,18,0,20
