idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,5.66,1,105.66,0,0,20
2,1,0,0,9.76,1,109.76,0,0,20
3,5,0,0,13.18,2,213.18,0,0,20
4,3,0,0,16.72,0,16.72,1,0,20
5,4,0,1,5.8,2,205.8,2,0,20
6,6,0,0,9.26,0,9.26,3,0,20
7,3,0,1,18.0,0,18.0,4,0,20
8,6,0,1,20.35,1,120.35,5,0,20
9,5,0,1,7.82,3,307.82,6,0,20
10,1,0,1,18.16,1,118.16,7,0,20
11,6,0,2,22.77,2,222.77,8,0,20
12,3,0,2,6.79,1,106.79,9,0,20
13,4,0,2,8.02,2,208.02,10,0,20
14,1,0,2,18.63,1,118.63,11,0,20
15,5,0,2,14.98,3,314.98,12,0,20
16,1,0,3,19.0,1,119.0,13,0,20
17,2,0,0,16.5,1,116.5,14,1.0,20
18,1,0,4,9.71,3,309.71,15,0,20
19,3,0,3,14.71,1,114.71000000000001,16,0,20
20,2,0,1,12.15,1,112.15,17,1.0,20
21,3,0,4,20.28,2,220.28,18,0,20
22,2,0,2,22.07,0,22.07,19,1.0,20
23,4,0,3,19.23,2,219.23,20,0,20
