idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,21.73,0,21.73,0,0,20
2,5,0,0,10.61,3,310.61,0,1.0,20
3,4,0,0,13.8,3,313.8,0,0,20
4,4,0,1,18.18,3,318.18,1,0,20
5,6,0,1,18.61,2,218.61,2,0,20
6,5,0,1,17.74,2,217.74,3,1.0,20
7,1,0,0,10.58,1,110.58,4,0,20
8,1,0,1,10.31,2,210.31,5,0,20
9,1,0,2,13.67,2,213.67,6,0,20
10,1,0,3,18.4,2,218.4,7,0,20
11,3,0,0,12.08,0,12.08,8,0,20
12,1,0,4,17.35,3,317.35,9,0,20
13,6,0,2,5.55,3,305.55,10,0,20
14,5,0,2,11.65,2,211.65,11,1.0,20
15,2,0,0,8.43,0,8.43,12,0,20
16,2,0,1,15.79,1,115.78999999999999,13,1.0,20
17,3,0,1,9.93,1,109.93,14,0,20
18,6,0,3,9.48,3,309.48,15,0,20
19,3,0,2,14.12,1,114.12,16,0,20
20,5,0,3,8.1,3,308.1,17,1.0,20
21,3,0,3,9.33,2,209.33,18,0,20
22,2,0,2,15.84,1,115.84,19,1.0,20
23,2,0,3,7.0,1,107.0,20,1.0,20
