idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,12.16,0,12.16,0,0,20
2,2,0,0,20.55,2,220.55,0,1.0,20
3,1,0,0,22.98,3,322.98,0,0,20
4,3,0,0,17.59,0,17.59,1,0,20
5,1,0,1,23.66,3,323.66,2,0,20
6,2,0,1,14.22,2,214.22,3,1.0,20
7,6,0,1,14.29,0,14.29,4,0,20
8,4,0,0,10.59,2,210.59,5,0,20
9,2,0,2,17.25,2,217.25,6,1.0,20
10,6,0,2,13.82,1,113.82,7,0,20
11,4,0,1,13.81,2,213.81,8,0,20
12,3,0,1,20.64,0,20.64,9,0,20
13,3,0,2,5.19,1,105.19,10,0,20
14,4,0,2,20.16,3,320.16,11,0,20
15,5,0,0,13.01,0,13.01,12,0,20
16,2,0,3,7.31,2,207.31,13,1.0,20
17,3,0,3,16.85,1,116.85,14,0,20
18,6,0,3,13.93,1,113.93,15,0,20
19,5,0,1,13.8,0,13.8,16,0,20
20,5,0,2,14.43,0,14.43,17,0,20
21,6,0,4,9.67,2,209.67,18,0,20
22,5,0,3,14.61,0,14.61,19,0,20
23,5,0,4,15.25,0,15.25,20,0,20
