idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,10.44,0,0,1.0,20
2,6,0,0,21.09,0,0,0,20
3,2,0,0,7.86,0,0,1.0,20
4,2,0,1,6.75,1,0,0.9999999999999996,20
5,4,0,0,20.64,2,0,1.0,20
6,2,0,2,11.6,3,0,1.0,20
7,4,0,1,15.78,4,0,1.0,20
8,2,0,3,12.73,5,0,1.0,20
9,3,0,0,9.13,6,0,1.0,20
10,1,0,1,5.78,7,0,1.0,20
11,1,0,2,5.5,8,0,1.0,20
12,2,0,4,12.56,9,0,1.0,20
13,3,0,1,13.99,10,0,1.0,20
14,3,0,2,19.02,11,0,1.0,20
15,1,0,3,9.47,12,0,1.0,20
16,4,0,2,21.33,13,0,1.0,20
17,3,0,3,18.99,14,0,1.0,20
18,3,0,4,13.1,15,0,1.0,20
19,1,0,4,5.08,16,0,1.0,20
20,5,0,0,22.07,17,0,1.0,20
