idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,12.07,0,0,0,20
2,3,0,0,14.95,0,0,1.0,20
3,4,0,0,20.51,0,0,1.0,20
4,5,0,1,19.13,1,0,1.0,20
5,2,0,0,8.48,2,0,1.0,20
6,5,0,2,15.53,3,0,1.0,20
7,2,0,1,8.62,4,0,1.0,20
8,3,0,1,13.31,5,0,1.0,20
9,1,0,0,5.45,6,0,1.0,20
10,3,0,2,14.73,7,0,1.0,20
11,1,0,1,5.29,8,0,1.0,20
12,2,0,2,10.27,9,0,1.0,20
13,3,0,3,21.15,10,0,1.0,20
14,6,0,0,23.98,11,0,1.0,20
15,2,0,3,16.8,12,0,1.0,20
16,4,0,1,18.72,13,0,1.0,20
17,6,0,1,21.65,14,0,1.0,20
18,1,0,2,12.02,15,0,1.0,20
19,3,0,4,20.15,16,0,1.0,20
20,4,0,2,12.81,17,0,1.0,20
