idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,5.93,0,5.93,0,0,20
2,1,0,0,18.37,3,318.37,0,0,20
3,3,0,0,14.65,0,14.65,0,0,20
4,2,0,0,6.87,3,306.87,1,0,20
5,6,0,0,10.56,1,110.56,2,0,20
6,4,0,1,10.42,2,210.42,3,0,20
7,4,0,2,6.05,3,306.05,4,0,20
8,6,0,1,20.14,2,220.14,5,0,20
9,6,0,2,6.59,3,306.59,6,0,20
10,5,0,0,12.11,1,112.11,7,0,20
11,6,0,3,19.27,3,319.27,8,0,20
12,5,0,1,7.86,2,207.86,9,0,20
13,5,0,2,8.37,2,208.37,10,0,20
14,3,0,1,19.66,0,19.66,11,0,20
15,5,0,3,17.03,3,317.03,12,0,20
