idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,20.52,2,220.52,0,0,20
2,3,0,0,14.0,0,14.0,0,0,20
3,1,0,0,23.93,3,323.93,0,0,20
4,5,0,0,11.94,0,11.94,1,0,20
5,5,0,1,13.1,3,313.1,2,0,20
6,6,0,0,7.99,2,207.99,3,0,20
7,2,0,1,9.53,3,309.53,4,0,20
8,4,0,0,23.79,0,23.79,5,0,20
9,4,0,1,7.41,2,207.41,6,0,20
10,6,0,1,10.52,2,210.52,7,0,20
11,2,0,2,18.5,3,318.5,8,0,20
12,4,0,2,5.14,3,305.14,9,0,20
13,6,0,2,11.23,3,311.23,10,0,20
14,3,0,1,11.44,1,111.44,11,0,20
15,3,0,2,21.82,1,121.82,12,0,20
