idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,14.69,0,14.69,1,0,20
2,5,0,0,14.57,3,314.57,2,1.0,20
3,6,0,0,8.79,2,208.79,3,1.0,20
4,4,0,1,19.89,1,119.89,4,1.0,20
5,4,0,2,6.27,1,106.27,5,1.0,20
6,2,0,0,10.41,0,10.41,6,0,20
7,1,0,0,18.06,0,18.06,7,1.0,20
8,4,0,3,10.54,3,310.54,8,1.0,20
9,4,0,4,14.07,3,314.07,9,1.0,20
10,3,0,0,5.64,1,105.64,10,0,20
11,6,0,1,5.03,2,205.03,11,1.0,20
12,1,0,1,10.75,0,10.75,12,1.0,20
13,6,0,2,21.53,3,321.53,13,1.0,20
14,2,0,1,12.79,0,12.79,14,0,20
15,5,0,1,22.15,2,222.15,15,1.0,20
16,3,0,1,18.92,1,118.92,16,1.0,20
17,5,0,2,10.04,3,310.04,17,1.0,20
18,1,0,2,5.52,0,5.52,18,1.0,20
19,6,0,3,6.92,3,306.92,19,1.0,20
20,5,0,3,16.55,3,316.55,20,1.0,20
21,2,0,2,18.33,0,18.33,21,0,20
22,3,0,2,23.88,1,123.88,22,1.0,20
23,5,0,4,22.64,2,222.64,23,1.0,20
24,3,0,3,14.09,1,114.09,24,1.0,20
25,3,0,4,7.57,1,107.57,25,1.0,20
26,1,0,3,18.61,0,18.61,26,1.0,20
27,2,0,3,6.28,1,106.28,27,0,20
