idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,18.69,3,318.69,1,1.0,20
2,5,0,0,21.48,1,121.48,2,1.0,20
3,5,0,1,12.96,2,212.96,3,1.0,20
4,5,0,2,6.03,2,206.03,4,1.0,20
5,5,0,3,18.17,3,318.17,5,1.0,20
6,3,0,0,16.57,1,116.57,6,1.0,20
7,1,0,0,14.94,0,14.94,7,1.0,20
8,5,0,4,9.25,3,309.25,8,1.0,20
9,6,0,1,19.8,3,319.8,9,1.0,20
10,3,0,1,23.51,1,123.51,10,1.0,20
11,4,0,0,21.28,2,221.28,11,1.0,20
12,4,0,1,13.22,2,213.22,12,1.0,20
13,3,0,2,17.39,2,217.39,13,1.0,20
14,2,0,0,19.96,0,19.96,14,0,20
15,3,0,3,20.21,2,220.21,15,1.0,20
16,6,0,2,16.96,3,316.96,16,1.0,20
17,3,0,4,8.59,2,208.59,17,1.0,20
18,6,0,3,19.0,3,319.0,18,1.0,20
19,4,0,2,18.77,2,218.77,19,1.0,20
20,2,0,1,21.21,1,121.21000000000001,20,1.0,20
21,4,0,3,17.67,2,217.67000000000002,21,1.0,20
22,2,0,2,15.81,1,115.81,22,1.0,20
23,1,0,1,17.61,0,17.61,23,1.0,20
24,2,0,3,20.78,2,220.78,24,1.0,20
25,1,0,2,17.76,0,17.76,25,1.0,20
26,1,0,3,11.24,0,11.24,26,1.0,20
27,4,0,4,16.83,2,216.82999999999998,27,1.0,20
