idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,8.09,0,8.09,1,0,20
2,5,0,0,12.29,3,312.29,2,1.0,20
3,5,0,1,13.68,3,313.68,3,1.0,20
4,2,0,0,19.31,0,19.31,4,1.0,20
5,5,0,2,17.23,3,317.23,5,1.0,20
6,5,0,3,8.13,3,308.13,6,1.0,20
7,4,0,0,22.34,2,222.34,7,1.0,20
8,2,0,1,23.11,0,23.11,8,1.0,20
9,6,0,0,12.84,3,312.84,9,1.0,20
10,4,0,1,22.75,2,222.75,10,1.0,20
11,1,0,0,5.18,0,5.18,11,0,20
12,3,0,1,15.37,0,15.37,12,0,20
13,6,0,1,8.4,3,308.4,13,1.0,20
14,3,0,2,19.65,0,19.65,14,0,20
15,4,0,2,22.61,2,222.61,15,1.0,20
16,4,0,3,23.3,2,223.3,16,1.0,20
17,3,0,3,8.07,1,108.07,17,0,20
18,3,0,4,18.74,1,118.74,18,1.0,20
19,2,0,2,15.86,0,15.86,19,1.0,20
20,1,0,1,5.77,0,5.77,20,1.0,20
21,6,0,2,6.47,3,306.47,21,1.0,20
22,5,0,4,5.95,3,305.95,22,1.0,20
23,1,0,2,13.12,0,13.12,23,1.0,20
24,2,0,3,15.9,0,15.9,24,1.0,20
25,6,0,3,17.4,3,317.4,25,1.0,20
26,4,0,4,23.15,2,223.15,26,1.0,20
27,1,0,3,10.77,0,10.77,27,1.0,20
