idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,10.2,1,110.2,1,1.0,20
2,2,0,0,7.29,0,7.29,2,1.0,20
3,5,0,0,9.04,3,309.04,3,1.0,20
4,4,0,0,11.91,2,211.91,4,1.0,20
5,2,0,1,5.44,1,105.44,5,1.0,20
6,2,0,2,19.87,1,119.87,6,1.0,20
7,5,0,1,7.39,3,307.39,7,1.0,20
8,4,0,1,10.19,2,210.19,8,1.0,20
9,3,0,1,18.47,1,118.47,9,1.0,20
10,1,0,0,5.57,0,5.57,10,1.0,20
11,1,0,1,15.21,0,15.21,11,1.0,20
12,3,0,2,23.35,1,123.35,12,1.0,20
13,3,0,3,11.21,1,111.21000000000001,13,1.0,20
14,4,0,2,5.08,2,205.08,14,1.0,20
15,6,0,0,23.97,3,323.97,15,1.0,20
16,5,0,2,19.22,3,319.22,16,1.0,20
17,3,0,4,15.1,1,115.1,17,1.0,20
18,4,0,3,8.85,2,208.85,18,1.0,20
19,6,0,1,6.29,3,306.29,19,1.0,20
20,4,0,4,16.57,2,216.57,20,1.0,20
21,5,0,3,11.33,3,311.33,21,1.0,20
22,2,0,3,11.42,1,111.42,22,1.0,20
23,6,0,2,15.59,3,315.59,23,1.0,20
24,2,0,4,13.05,1,113.05,24,1.0,20
25,1,0,2,17.42,0,17.42,25,1.0,20
26,1,0,3,10.19,0,10.19,26,1.0,20
27,5,0,4,10.46,3,310.46,27,1.0,20
