idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,17.98,0,17.98,1,0,20
2,5,0,0,8.01,2,208.01,2,0,20
3,5,0,1,8.04,3,308.04,3,1.0,20
4,3,0,0,8.09,0,8.09,4,1.0,20
5,2,0,1,18.8,0,18.8,5,1.0,20
6,6,0,0,9.7,2,209.7,6,0,20
7,3,0,1,8.76,0,8.76,7,1.0,20
8,4,0,0,21.67,2,221.67000000000002,8,1.0,20
9,6,0,1,10.57,2,210.57,9,0,20
10,3,0,2,7.92,2,207.92,10,1.0,20
11,1,0,0,13.9,0,13.9,11,1.0,20
12,5,0,2,16.4,3,316.4,12,1.0,20
13,6,0,2,17.66,3,317.66,13,1.0,20
14,2,0,2,18.0,0,18.0,14,1.0,20
15,2,0,3,9.62,1,109.62,15,1.0,20
16,1,0,1,7.25,0,7.25,16,1.0,20
17,1,0,2,15.56,0,15.56,17,1.0,20
18,5,0,3,7.76,3,307.76,18,1.0,20
19,4,0,1,19.6,2,219.6,19,1.0,20
20,3,0,3,19.68,2,219.68,20,1.0,20
21,4,0,2,16.92,2,216.92000000000002,21,1.0,20
22,6,0,3,10.87,3,310.87,22,1.0,20
23,1,0,3,20.34,0,20.34,23,1.0,20
24,4,0,3,18.05,2,218.05,24,1.0,20
25,5,0,4,16.87,3,316.87,25,1.0,20
26,4,0,4,13.11,2,213.11,26,1.0,20
27,2,0,4,9.07,1,109.07,27,1.0,20
